SMILES,Mean_Dock
Cc1ccc(NC(=O)c2ccccc2)cc1Nc3nccc(n3)c4ccc[n+]([O-])c4,0.9756097197532654
CN(C(=O)c1ccccc1)c2ccc(C)c(Nc3nccc(n3)c4cccnc4)c2,0.8292682766914368
O=C(Nc1cccc(Nc2nccc(n2)c3cccnc3)c1)c4ccccc4,0.7560975551605225
CC(=O)Nc1ccc(C)c(Nc2nccc(n2)c3cccnc3)c1,0.7560975551605225
Cc1ccc(cc1)C(=O)Nc2ccc(C)c(Nc3nccc(n3)c4cccnc4)c2,0.9756097197532654
Cc1ccc(NC(=O)c2ccc(Cl)cc2)cc1Nc3nccc(n3)c4cccnc4,0.9268292188644409
Cc1ccc(NC(=O)c2ccccc2)cc1Nc3nccc(n3)c4cccnc4,0.9512194991111755
COc1ccccc1C(=O)Nc2ccc(C)c(Nc3nccc(n3)c4cccnc4)c2,0.7560975551605225
Cc1ccc(NC(=O)c2ccc3ccccc3c2)cc1Nc4nccc(n4)c5cccnc5,0.9756097197532654
Cn1c(c(CCC(=O)N2CCC(O)(Cc3ccccc3)CC2)c4cc(ccc14)N5CCCCC5)c6ccc(Cl)cc6,0.7317072749137878
Cn1c(c(CCC(=O)N2CCC(O)(Cc3ccccc3)CC2)c4cc(ccc14)N5CCOCC5)c6ccc(Cl)cc6,0.7560975551605225
Cn1c(c(CCC(=O)N2CCC(O)(Cc3ccccc3)CC2)c4cc(ccc14)c5ccncc5)c6ccc(Cl)cc6,0.7317072749137878
O=C1NC(=O)c2c1c3nc4ccccc4cc3c5[nH]c6ccccc6c25,0.7560975551605225
Clc1ccc2NC(=O)C(Cc3cccc4ccccc34)N=C(c5ccccc5)c2c1,0.9268292188644409
CN1CCC2(CC1)COc3cc4CCN(C(=O)c5ccc(cc5)c6ccc(cc6C)c7noc(C)n7)c4cc23,0.9756097197532654
Brc1ccc2[nH]cc(CC3N=C(c4ccccc4)c5ccccc5NC3=O)c2c1,0.7560975551605225
Cc1ccc(cc1)S(=O)(=O)Nc2cccc(c2)c3ncc(C)c4nc(N)nn34,0.7560975551605225
CC(=O)Nc1nc2ccnc(c3cccc(NS(=O)(=O)c4ccc(C)cc4)c3)n2n1,0.9024389982223511
Cc1ccc(cc1)S(=O)(=O)Nc2cccc(c2)c3nccc4nc(N)nn34,0.8048779964447021
CC(=O)Nc1nc2c(C)cnc(c3cccc(NS(=O)(=O)c4ccc(C)cc4)c3)n2n1,0.8536584973335266
CN(c1cccc(NC(=O)N[C@@H]2N=C(c3ccccc3)c4ccccc4N(C)C2=O)c1)c5nn[nH]n5,0.8292682766914368
Cn1c(c(CCC(=O)N2CCC(O)(Cc3ccccc3)CC2)c4cc(Cl)ccc14)c5ccc(cn5)C(F)(F)F,0.7560975551605225
OC1(CC2COC(C1)O2)c3cc(F)cc(OCc4ccc5c(cc(nc5c4)C#N)c6cocc6)c3,0.7560975551605225
O=C1Nc2ccccc2CN3Cc4[nH]c5ccccc5c4CC13,0.7560975551605225
CNc1ccc(cc1)c2cc(C)cc(n2)C(=O)Nc3nn[nH]n3,0.707317054271698
FC(F)(F)c1ccc(cc1)c2ccc3Cn4cncc4CCN5CCN(C(=O)C5)c6cccc7ccc(Oc2c3)cc67,0.7560975551605225
C[C@]12CCC3C(CCC4NC(=O)C=C[C@]34C)C1CC[C@@H]2C(=O)Nc5cccc(c5)c6ccccc6,0.9024389982223511
CC(=O)CCCC(=O)NC1N=C(c2ccccc2)c3ccccc3N(CC(=O)NCCc4cccc5ccccc45)C1=O,0.7560975551605225
C[C@]12CCC3C(CCC4NC(=O)C=C[C@]34C)C1CC[C@@H]2C(=O)Nc5cccc6ccccc56,0.9024389982223511
CCc1nc2cc(OC3CCN(CC3)C(=N)C)ccc2n1Cc4cccc(c4)c5ccc(cc5)C(=N)N,0.7560975551605225
CCc1nc2ccc(OC3CCN(CC3)C(=N)C)cc2n1Cc4cccc(c4)c5ccc(cc5)C(=N)N,0.9024389982223511
CC1=C2NCC3C4CC[C@H](C(=O)Nc5cc(ccc5C(F)(F)F)C(F)(F)F)[C@@]4(C)CCC3[C@@]2(C)CCC1=O,0.9024389982223511
CC1=C2C=C(CC[C@]2(C)C3CC[C@@]4(C)C(CC[C@@H]4C(=O)c5cccc6ccccc56)C3C1)C(=O)O,0.7560975551605225
Oc1ccc2CC3N(CC4CC4)CCC56[C@@H](Oc1c25)c7c(C[C@@]36O)c8ccccc8n7Cc9cccc(c9)N=C=S,0.7560975551605225
Oc1ccc2CC3N(CC4CC4)CCC56[C@@H](Oc1c25)c7c(C[C@@]36O)c8ccccc8n7Cc9cccc(NC(=O)CBr)c9,0.8536584973335266
Oc1ccc2CC3N(CC4CC4)CCC56[C@@H](Oc1c25)c7c(C[C@@]36O)c8ccccc8n7Cc9ccccc9NC(=O)CBr,0.7560975551605225
CC(=O)Nc1ccc(Cn2c3[C@@H]4Oc5c(O)ccc6CC7N(CC8CC8)CCC4(c56)[C@@]7(O)Cc3c9ccccc29)cc1,0.7560975551605225
Oc1ccc2CC3N(CC4CC4)CCC56[C@@H](Oc1c25)c7c(C[C@@]36O)c8ccccc8n7Cc9ccccc9NC(=O)CI,0.8536584973335266
Oc1ccc2CC3N(CC4CC4)CCC56[C@@H](Oc1c25)c7c(C[C@@]36O)c8ccccc8n7Cc9ccc(NC(=O)CBr)cc9,0.7560975551605225
CC(=O)Nc1cccc(Cn2c3[C@@H]4Oc5c(O)ccc6CC7N(CC8CC8)CCC4(c56)[C@@]7(O)Cc3c9ccccc29)c1,0.9024389982223511
Fc1ccc(cc1)N2CCN(CC2)C(=O)c3ccc(Nc4ccnc5cc(ccc45)C(F)(F)F)cc3,0.8780487775802612
Fc1ccc(cc1)S(=O)(=O)N2CCN(CC2)C(=O)c3ccc(Nc4ccnc5cc(ccc45)C(F)(F)F)cc3,0.9024389982223511
FC(F)(F)c1ccc2c(Nc3ccc(cc3)C(=O)N4CCN(CC4)S(=O)(=O)c5ccc(Cl)cc5)ccnc2c1,0.7804877758026123
FC(F)(F)c1cccc(NC(=O)N2CCN(CC2)C(=O)c3ccc(Nc4ccnc5cc(ccc45)C(F)(F)F)cc3)c1,0.8536584973335266
Cc1cc(nc(N)n1)N2CCN(CC2)C(=O)c3ccc(Nc4ccnc5cc(ccc45)C(F)(F)F)cc3,0.9268292188644409
CSc1nccc(n1)N2CCN(CC2)C(=O)c3ccc(Nc4ccnc5cc(ccc45)C(F)(F)F)cc3,0.8536584973335266
FC(F)(F)c1ccc2c(Nc3ccc(cc3)C(=O)N4CCN(CC4)c5[nH]cnc6ncnc56)ccnc2c1,0.9512194991111755
COc1cc(nc(OC)n1)N2CCN(CC2)C(=O)c3ccc(Nc4ccnc5cc(ccc45)C(F)(F)F)cc3,0.7560975551605225
FC(F)(F)c1ccc2c(Nc3ccc(cc3)C(=O)N4CCN(CC4)C(=O)Nc5cccc(Cl)c5)ccnc2c1,0.8292682766914368
FC(F)(F)c1ccc2c(Nc3ccc(cc3)C(=O)N4CCNCC4)ccnc2c1,0.7560975551605225
Cc1ccc(NC(=O)N2CCN(CC2)C(=O)c3ccc(Nc4ccnc5cc(ccc45)C(F)(F)F)cc3)cc1,0.9268292188644409
FC(F)(F)c1ccc2c(Nc3ccc(cc3)C(=O)N4CCC(CC4)c5ccccc5)ccnc2c1,0.9512194991111755
Cc1cccc(c1)C2(O)CCN(CC2)C(=O)c3ccc(Nc4ccnc5cc(ccc45)C(F)(F)F)cc3,0.9756097197532654
Cc1ccccc1N2CCN(CC2)S(=O)(=O)c3ccc(Nc4ccnc5cc(ccc45)C(F)(F)F)cc3,0.7317072749137878
COc1ccc(cc1)C2(O)CCN(CC2)C(=O)c3ccc(Nc4ccnc5cc(ccc45)C(F)(F)F)cc3,0.7317072749137878
OC1(CCN(CC1)C(=O)c2ccc(Nc3ccnc4cc(ccc34)C(F)(F)F)cc2)c5ccc(Cl)cc5,0.9024389982223511
