SMILES,Mean_Dock
Cc1cc(C)c(c(C)c1)S(=O)(=O)N[C@@H](Cc2ccc(cc2)c3cccc(NC(=O)Nc4nc5ccccc5[nH]4)c3)C(=O)O,0.9999999403953552
Cc1cc(C)c(c(C)c1)S(=O)(=O)N[C@@H](Cc2ccc(cc2)c3cccc(NC(=O)NCC(F)(F)F)c3)C(=O)O,0.9999999403953552
Cc1cc(C)c(c(C)c1)S(=O)(=O)N[C@@H](Cc2ccc(cc2)c3ccc(C)c(NC(=O)NC4CCCC4)c3)C(=O)O,0.8292682766914368
Cc1cc(C)c(c(C)c1)S(=O)(=O)N[C@@H](Cc2ccc(cc2)c3cccc(NC(=O)NCc4ccc(cc4)C(F)(F)F)c3)C(=O)O,0.9756097197532654
Cc1cc(C)c(c(C)c1)S(=O)(=O)N[C@@H](Cc2ccc(cc2)c3cccc(NC(=O)NCc4ccccn4)c3)C(=O)O,0.9512194991111755
COc1ccc(cc1)C2(O)OC(=O)C(=C2Cc3nccc4ccccc34)c5ccc6OCOc6c5,0.7317072749137878
Cc1cc(C)c(c(C)c1)S(=O)(=O)N[C@@H](Cc2ccc(cc2)c3ccc(C)c(NC(=O)NC4CC4)c3)C(=O)O,0.707317054271698
CC(C)NC(=O)Nc1cccc(c1)c2ccc(C[C@H](NS(=O)(=O)c3c(C)cc(C)cc3C)C(=O)O)cc2,0.8048779964447021
OC1(OC(=O)C(=C1Cc2ccccc2)c3ccc4OCOc4c3)c5ccc(Cl)c(Cl)c5,0.8292682766914368
CCCNC(=O)Nc1cccc(c1)c2ccc(C[C@H](NS(=O)(=O)c3ccccc3C(F)(F)F)C(=O)O)cc2,0.7804877758026123
OC(=O)C(Cc1ccccc1)NS(=O)(=O)c2cccc(c2)c3cccc(NC(=O)Nc4nc5ccccc5[nH]4)c3,0.9999999403953552
OC(=O)c1ccc(cc1)C2(O)OC(=O)C(=C2Cc3ccccc3)c4ccc5OCOc5c4,0.7804877758026123
CNC(=O)Nc1cccc(c1)c2ccc(C[C@H](NS(=O)(=O)c3c(C)cc(C)cc3C)C(=O)O)cc2,0.9756097197532654
COc1ccc(cc1)C2(O)OC(=O)C(=C2Cc3cccc4C(=O)c5ccccc5CCc34)c6ccc7OCOc7c6,0.9512194991111755
Cc1cc(C)c(c(C)c1)S(=O)(=O)N[C@@H](Cc2ccc(cc2)c3cccc(NC(=N)N)c3)C(=O)O,0.9512194991111755
CC(=O)N[C@@H](C[S+]([O-])c1ccc2ccccc2n1)C(=O)N[C@@H](Cc3ccccc3)[C@H](O)Cc4ccccc4C(=O)NC(C)(C)C,0.7560975551605225
CC(C)(C)NC(=O)c1ccccc1C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)[C@H](CSc3cccc4ccccc34)NS(=O)(=O)C,0.8536584973335266
CN1C(=O)N(C)c2[nH]c(nc2C1=O)c3cccc4ccccc34,0.9512194991111755
